Year,Page,Brand,Product,Size,Base_Price,Promo_Price,Promo_Type,Promo_Details,Digital_Req,Non_Digital_Price,Member_Req,Savings,Discount_Depth,Net_Price,Core_Item,Retailer,Promo_Type_Std,Price_Per_Unit,Net_Price_Numeric
2025,5,Gatorade,Sports Drink,8 pack 20 oz bottles,,,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO,Schnucks,STRAIGHT_PRICE,,7.99
2025,5,Miller/Coors,Beer,30 pack 12 oz cans MGD/Miller 64 or Miller Lite or Coors or Coors Light,,,STRAIGHT_PRICE,,NO,,NO,,,21.99,NO,Schnucks,STRAIGHT_PRICE,,21.99
2025,5,Busch/Busch Light,Beer,30 pack 12 oz cans,,,STRAIGHT_PRICE,,NO,,NO,,,21.99,NO,Schnucks,STRAIGHT_PRICE,,21.99
2025,5,Corona/Modelo,Beer,12 pack 12 oz cans or bottles,,,STRAIGHT_PRICE,,NO,,NO,,,15.99,NO,Schnucks,STRAIGHT_PRICE,,15.99
2025,5,Cutwater,Cocktails,4 pack 12 oz cans,,,STRAIGHT_PRICE,,NO,,NO,,,11.99,NO,Schnucks,STRAIGHT_PRICE,,11.99
2025,5,Duke's,Mayo,30 oz,,,POINTS_MULTIPLIER,5X Points,NO,,NO,,,varies,NO,Schnucks,POINTS_MULTIPLIER,,
2025,5,Basil Hayden/Knob Creek/Maker's Mark,Bourbon Whiskey,375 ml/750 ml/1.75 liter bottles,,,POINTS_MULTIPLIER,5X Points,NO,,NO,,,varies,NO,Schnucks,POINTS_MULTIPLIER,,
2025,5,Ronzoni,Pasta,,,,PERCENT_OFF,Save 25% on one package with Digital Coupon - Offer valid 11/19-11/27,YES,,NO,,,varies,NO,Schnucks,PERCENT_OFF,,
2020,1,Fresh Express,Salad Blends,5-12 oz bag,,2.5,MULTIBUY,2 for $5,NO,,NO,,,$2.50 ,,Shoprite,MULTIBUY,2.5,2.5
2020,1,POM,Pomegranates,Large,,2.5,MULTIBUY,2 for $5,NO,,NO,,,$2.50 ,,Shoprite,MULTIBUY,2.5,2.5
2020,1,Private Label (ShopRite),White Mushrooms,40 oz,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,1,Private Label,Yukon Gold Potatoes,5-lb bag,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,CORE,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Private Label,Sweet Blueberries,1 Dry Pint,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,1,Private Label,Sweet Mangoes,Ripe,,0.66,MULTIBUY,3 for $1.99,NO,,NO,,,$0.66 ,,Shoprite,MULTIBUY,0.66,0.66
2020,1,Private Label,Green Beans,12 oz bag,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,1,Private Label,Fresh Cranberries,12 oz bag,,2,MULTIBUY,2 for $4,NO,,NO,,,$2.00 ,,Shoprite,MULTIBUY,2.0,2.0
2020,1,Private Label,Super Select Cucumbers,Fresh,,0.66,MULTIBUY,3 for $1.99,NO,,NO,,,$0.66 ,,Shoprite,MULTIBUY,0.66,0.66
2020,1,Private Label,Crunchy Carrots,5-lb bag,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Private Label,Butternut Squash,Fresh,,0.99,STRAIGHT_PRICE,per lb,NO,,NO,,,$0.99 ,,Shoprite,STRAIGHT_PRICE,0.99,0.99
2020,1,Little Potato Company,Creamer Potatoes,1.5-lb bag,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Private Label,Organic Red Seedless Grapes,,,1.79,STRAIGHT_PRICE,per lb,NO,,NO,,,$1.79 ,,Shoprite,STRAIGHT_PRICE,1.79,1.79
2020,1,Wholesome Pantry,Organic Potatoes,3-lb bag,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,1,Private Label,Brussels Sprouts Stalks,New York State,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,NatureSweet,Cherub Tomatoes,24 oz pkg,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,1,Private Label,Brussels Sprouts,32 oz bag,,5.89,STRAIGHT_PRICE,,NO,,NO,,,$5.89 ,,Shoprite,STRAIGHT_PRICE,5.89,5.89
2020,1,Private Label,Plain Holiday Wreaths,"22"" Fraser Fir",,11,MULTIBUY,2 for $22,NO,,NO,,,$11.00 ,,Shoprite,MULTIBUY,11.0,11.0
2020,1,Private Label,White Pine Roping,,,12.99,STRAIGHT_PRICE,Save $2.00,NO,,NO,2,,$12.99 ,,Shoprite,STRAIGHT_PRICE,12.99,12.99
2020,1,Private Label,Poinsettia Plant,6.5 inch pot,,4,MULTIBUY,3 for $12,NO,,NO,,,$4.00 ,,Shoprite,MULTIBUY,4.0,4.0
2020,1,Private Label,Fall Enchantment Bouquet,,,19.99,STRAIGHT_PRICE,,NO,,NO,,,$19.99 ,,Shoprite,STRAIGHT_PRICE,19.99,19.99
2020,1,Private Label,Fancy Cornucopia Arrangement,,,29.99,STRAIGHT_PRICE,,NO,,NO,,,$29.99 ,,Shoprite,STRAIGHT_PRICE,29.99,29.99
2020,1,Private Label,Dozen Rose Bouquet,,,12.99,STRAIGHT_PRICE,,NO,,NO,,,$12.99 ,,Shoprite,STRAIGHT_PRICE,12.99,12.99
2020,1,Chobani,Greek Yogurt,5.3 oz cont,,1,STRAIGHT_PRICE,Your Choice - Save up to 55¢,NO,,NO,0.55,,$1.00 ,,Shoprite,STRAIGHT_PRICE,1.0,1.0
2020,1,Dannon,Greek Yogurt,5.3 oz cont,,1,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$1.00 ,,Shoprite,STRAIGHT_PRICE,1.0,1.0
2020,1,Land O Lakes,Large Brown Eggs,Dozen,,1.77,STRAIGHT_PRICE,Save $1.17,NO,,NO,1.17,,$1.77 ,,Shoprite,STRAIGHT_PRICE,1.77,1.77
2020,1,Jimmy Dean,Bacon,12 oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,1,Chobani,Greek Yogurt 4 Packs,21.2 oz pkg,,3.49,STRAIGHT_PRICE,Your Choice - Save up to $1.43,NO,,NO,1.43,,$3.49 ,,Shoprite,STRAIGHT_PRICE,3.49,3.49
2020,1,Dannon,Greek Yogurt 4-6 Packs,16 to 24 oz pkg,,3.49,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$3.49 ,,Shoprite,STRAIGHT_PRICE,3.49,3.49
2020,1,Bowl & Basket,Butter,1 lb,,2.59,STRAIGHT_PRICE,,NO,,NO,,,$2.59 ,,Shoprite,STRAIGHT_PRICE,2.59,2.59
2020,1,Philadelphia,Brick Cream Cheese,8 oz,,1.67,MULTIBUY,3 for $5,NO,,NO,,,$1.67 ,CORE,Shoprite,MULTIBUY,1.67,1.67
2020,1,Almond Breeze,Almond Milks,64 fl oz,,2.99,DIGITAL_ONLY,$1 off,NO,,NO,,,$2.99 ,,Shoprite,DIGITAL_ONLY,2.99,2.99
2020,1,Stonyfield,Yogurts 6 to 8-Pack,18 to 28 oz pkg,,3.49,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$3.49 ,,Shoprite,STRAIGHT_PRICE,3.49,3.49
2020,1,Private Label (ShopRite),Mozzarella,16 oz pkg,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,1,Private Label (ShopRite),Ricotta,48 oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,1,Private Label (ShopRite),Ricotta,48 oz,3.99,3.55,DIGITAL_ONLY,Digital Coupon,YES,3.99,NO,0.44,,$3.55 ,,Shoprite,DIGITAL_ONLY,3.55,3.55
2020,1,Pillsbury,Cinnamon Rolls,9.1 to 17.5 oz,,2,MIX_MATCH,Mix or Match 3 for $6,NO,,NO,,,$2.00 ,CORE,Shoprite,MIX_MATCH,2.0,2.0
2020,1,Pillsbury,Crescent Rolls,8 oz,,2,MIX_MATCH,Mix or Match 3 for $6,NO,,NO,,,$2.00 ,CORE,Shoprite,MIX_MATCH,2.0,2.0
2020,1,Pillsbury,Grands! Biscuits,16.3 oz pkg,,1.77,STRAIGHT_PRICE,,NO,,NO,,,$1.77 ,,Shoprite,STRAIGHT_PRICE,1.77,1.77
2020,1,Pillsbury,Ready to Bake Cookies or Pie Crust,9 to 16.5 oz,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,1,La Yogurt,Yogurt,6 oz cont,,0.49,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$0.49 ,,Shoprite,STRAIGHT_PRICE,0.49,0.49
2020,1,Daisy,Sour Cream,8 oz cont,,1.99,STRAIGHT_PRICE,,NO,,NO,,,$1.99 ,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2020,1,Hood,Cottage Cheese,5.3 oz,,1.99,STRAIGHT_PRICE,,NO,,NO,,,$1.99 ,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2020,1,International Delight,Creamers,16 fl oz,,1.49,STRAIGHT_PRICE,,NO,,NO,,,$1.49 ,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2020,1,Baileys or Dunkin Donuts,Creamers,32 oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Reddi Wip,Whipped Cream,6.5 oz cont,,2,MULTIBUY,2 for $4,NO,,NO,,,$2.00 ,,Shoprite,MULTIBUY,2.0,2.0
2020,1,Private Label (ShopRite),Bar Cream Cheese,3 oz pkg,,0.99,STRAIGHT_PRICE,,NO,,NO,,,$0.99 ,,Shoprite,STRAIGHT_PRICE,0.99,0.99
2020,1,Private Label (ShopRite),Chunk Cheese,5 oz pkg,,1.77,STRAIGHT_PRICE,,NO,,NO,,,$1.77 ,,Shoprite,STRAIGHT_PRICE,1.77,1.77
2020,1,Gold Peak,Iced Tea,59 fl oz,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,1,Minute Maid,Zero Sugar Drinks,59 fl oz,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,1,Private Label,Orange Juice,52 fl oz,,2.88,STRAIGHT_PRICE,,NO,,NO,,,$2.88 ,,Shoprite,STRAIGHT_PRICE,2.88,2.88
2020,1,Bowl & Basket,Egg Nog,64 fl oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,1,Turkey Hill,Egg Nog,32 fl oz,,4.99,STRAIGHT_PRICE,,NO,,NO,,,$4.99 ,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2020,1,Sabrett,Beef Franks,14 oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Sargento,Deli Style Cheese,5 lb pkg,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,1,Breakstone's or Hotel Bar,Whipped Butter,8 oz,,2.49,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,1,I Can't Believe It's Not Butter or Pluga,Butter,7.5 to 16 oz,,2.49,STRAIGHT_PRICE,Your Choice,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,2,Pantene,Shampoo or Conditioner,,,3,SPEND_GET,Save $3 when you buy 3 Mfr. Coupon,NO,,NO,,,,,Shoprite,SPEND_GET,3.0,
2020,2,Head & Shoulders,2-in-1 or Shampoo/Conditioner,,,5.99,STRAIGHT_PRICE,Buy 1 get 1 50% off,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,2,Suave,Shampoo/Conditioner,12-15 oz,,1.33,MULTIBUY,Your Choice 33% off,NO,,NO,,,$1.33 ,,Shoprite,MULTIBUY,1.33,1.33
2020,2,Dove,Shampoo,12 oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,2,TRESemme,Hair Care,22 fl oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,2,Herbal Essences,Bio Renew Shampoo,13.5 fl oz,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,2,Batiste,Shampoo,5.71 to 10.1 oz,,4.49,STRAIGHT_PRICE,25% OFF,NO,,NO,,,$4.49 ,,Shoprite,STRAIGHT_PRICE,4.49,4.49
2020,2,Yardley,Bar Soap,4.25 oz,,0.88,STRAIGHT_PRICE,,NO,,NO,,,$0.88 ,,Shoprite,STRAIGHT_PRICE,0.88,0.88
2020,2,Clairol,Permanent or Root Touch-Up,,6.99,6.99,STRAIGHT_PRICE,Save 50¢,NO,,NO,0.5,,$6.99 ,,Shoprite,STRAIGHT_PRICE,6.99,6.99
2020,2,Nice 'n Easy,Hair Color,,,6.99,STRAIGHT_PRICE,,NO,,NO,,,$6.99 ,,Shoprite,STRAIGHT_PRICE,6.99,6.99
2020,2,Natural Instincts,Hair Color,,,6.99,STRAIGHT_PRICE,,NO,,NO,,,$6.99 ,,Shoprite,STRAIGHT_PRICE,6.99,6.99
2020,2,Colgate,Optic White Toothpaste,3 oz,,2.49,MULTIBUY,4 for $2.49 each,NO,,NO,,,$2.49 ,,Shoprite,MULTIBUY,2.49,2.49
2020,2,Colgate,Manual 360° Optic White Toothbrush,,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,2,Colgate,Optic White Mouthwash,16 oz,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,2,Right Guard,Sports Deodorant,2.6-3 oz,,1.49,STRAIGHT_PRICE,,NO,,NO,,,$1.49 ,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2020,2,SGX NYC,Salon Styling,,,4.99,STRAIGHT_PRICE,,NO,,NO,,,$4.99 ,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2020,2,Crest,Complete Toothpaste,5.4-8 oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,2,Crest,Complete Toothpaste,5.4-8 oz,4,2.99,DIGITAL_ONLY,Digital Coupon,YES,4,NO,1.01,,$2.99 ,,Shoprite,DIGITAL_ONLY,2.99,2.99
2020,2,Schick,Disposable Razors,2-4 ct,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,2,Schick,Disposable Razors,2-4 ct,5.99,4,DIGITAL_ONLY,Digital Coupon $4 off,YES,5.99,NO,1.99,,$4.00 ,,Shoprite,DIGITAL_ONLY,4.0,4.0
2020,2,Listerine,Mouthwash,33.8 fl oz,,5.39,STRAIGHT_PRICE,Save 60¢,NO,,NO,0.6,,$5.39 ,,Shoprite,STRAIGHT_PRICE,5.39,5.39
2020,2,Lil' Critter,Vitamins,70 to 190 ct,,6.74,STRAIGHT_PRICE,Your Choice 25% OFF,NO,,NO,,,$6.74 ,,Shoprite,STRAIGHT_PRICE,6.74,6.74
2020,2,Vitafusion,Vitamins,,,6.74,STRAIGHT_PRICE,Your Choice 25% OFF,NO,,NO,,,$6.74 ,,Shoprite,STRAIGHT_PRICE,6.74,6.74
2020,2,Nivea,Lotion,6.8-16.9 fl oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,2,Nivea,Lotion,6.8-16.9 fl oz,,5.33,MULTIBUY,$3 off 2 or $1 off 1,NO,,NO,,,$5.33 ,,Shoprite,MULTIBUY,5.33,5.33
2020,2,PreserVision,Supplements,120 ct,,14.24,STRAIGHT_PRICE,Your Choice 25% OFF,NO,,NO,,,$14.24 ,,Shoprite,STRAIGHT_PRICE,14.24,14.24
2020,2,Ocuvite,Supplements,30 ct,,14.24,STRAIGHT_PRICE,Your Choice 25% OFF,NO,,NO,,,$14.24 ,,Shoprite,STRAIGHT_PRICE,14.24,14.24
2020,2,Vicks,DayQuil or NyQuil,,,9.49,STRAIGHT_PRICE,Save $5 when you buy 2,NO,,NO,5,,$9.49 ,,Shoprite,STRAIGHT_PRICE,9.49,9.49
2020,2,Vicks,Vapo Products,,,8.49,STRAIGHT_PRICE,,NO,,NO,,,$8.49 ,,Shoprite,STRAIGHT_PRICE,8.49,8.49
2020,2,Nexium,24HR,14 ct or 21 ct,,9.99,STRAIGHT_PRICE,,NO,,NO,,,$9.99 ,,Shoprite,STRAIGHT_PRICE,9.99,9.99
2020,2,Gaviscon,Antacid,12 oz or 100 ct,,8.39,STRAIGHT_PRICE,,NO,,NO,,,$8.39 ,,Shoprite,STRAIGHT_PRICE,8.39,8.39
2020,2,Private Label,BMW S1000RR Ride On,,,39.99,STRAIGHT_PRICE,,NO,,NO,,,$39.99 ,,Shoprite,STRAIGHT_PRICE,39.99,39.99
2020,2,Private Label,12V Mercedes AMG GTR Ride On,,,79.99,STRAIGHT_PRICE,Save $50.00,NO,,NO,50,,$79.99 ,,Shoprite,STRAIGHT_PRICE,79.99,79.99
2020,2,Keurig,Classic Series K50 Brewer,,,69.99,STRAIGHT_PRICE,Save $30.00,NO,,NO,30,,$69.99 ,,Shoprite,STRAIGHT_PRICE,69.99,69.99
2020,2,InstantPot,8qt Viva,,,69.99,STRAIGHT_PRICE,Save $40.00,NO,,NO,40,,$69.99 ,,Shoprite,STRAIGHT_PRICE,69.99,69.99
2020,2,Private Label,"Star Wars The Child 11"" Plush Doll",,,24.99,STRAIGHT_PRICE,,NO,,NO,,,$24.99 ,,Shoprite,STRAIGHT_PRICE,24.99,24.99
2020,2,Private Label,250-Piece Block Bin,,,19.99,STRAIGHT_PRICE,1/2 Price - Save $20.00,NO,,NO,20,50%,$19.99 ,,Shoprite,STRAIGHT_PRICE,19.99,19.99
2020,2,Private Label,HD Smart Mini Projector,,,99.99,STRAIGHT_PRICE,,NO,,NO,,,$99.99 ,,Shoprite,STRAIGHT_PRICE,99.99,99.99
2020,2,Madison Luxury Home,Bed Size Weighted Blanket,,,49.99,STRAIGHT_PRICE,1/2 Price,NO,,NO,,50%,$49.99 ,,Shoprite,STRAIGHT_PRICE,49.99,49.99
2020,2,3Doodler,Start Essential Pen Set,,,39.99,STRAIGHT_PRICE,,NO,,NO,,,$39.99 ,,Shoprite,STRAIGHT_PRICE,39.99,39.99
2020,2,Private Label,Star Wars Animatronic Force Friend,,,59.99,STRAIGHT_PRICE,,NO,,NO,,,$59.99 ,,Shoprite,STRAIGHT_PRICE,59.99,59.99
2020,2,Madison Luxury Home,Antimicrobial Sheet Set,,,34.99,STRAIGHT_PRICE,,NO,,NO,,,$34.99 ,,Shoprite,STRAIGHT_PRICE,34.99,34.99
2020,2,Sylvania,Halogen Soft White Bulbs,4-pk,,2.99,STRAIGHT_PRICE,Save $3.00,NO,,NO,3,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,2,Rubbermaid,Take Alongs,,,1.89,STRAIGHT_PRICE,Save 50¢,NO,,NO,0.5,,$1.89 ,,Shoprite,STRAIGHT_PRICE,1.89,1.89
2020,2,Leggs,Silken Mist Pantyhose,,,1.84,STRAIGHT_PRICE,1/2 Price - Save $1.85,NO,,NO,1.85,50%,$1.84 ,,Shoprite,STRAIGHT_PRICE,1.84,1.84
2020,2,Hanes,Anti-Microbial Face Mask,5 ct,,13.99,STRAIGHT_PRICE,Save $1.00,NO,,NO,1,,$13.99 ,,Shoprite,STRAIGHT_PRICE,13.99,13.99
2020,2,Private Label (ShopRite),100% Juice,64 oz,,0.99,STRAIGHT_PRICE,,NO,,NO,,,$0.99 ,,Shoprite,STRAIGHT_PRICE,0.99,0.99
2020,2,Private Label (ShopRite),Evaporated Milk,12 oz can,,0.7,STRAIGHT_PRICE,,NO,,NO,,,$0.70 ,,Shoprite,STRAIGHT_PRICE,0.7,0.7
2020,2,Private Label (ShopRite),Italian Sausage,2.5 lb pkg,,2.49,STRAIGHT_PRICE,,NO,,NO,,,$2.49 ,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2020,2,Private Label,Fresh Celery,,,1.29,STRAIGHT_PRICE,,NO,,NO,,,$1.29 ,,Shoprite,STRAIGHT_PRICE,1.29,1.29
2020,2,Dawn,Ultra Dish Detergent,10.1 to 19.4 oz,,2.69,STRAIGHT_PRICE,,NO,,NO,,,$2.69 ,,Shoprite,STRAIGHT_PRICE,2.69,2.69
2020,2,Private Label (ShopRite),Condensed Milk,14 oz,,1.19,STRAIGHT_PRICE,,NO,,NO,,,$1.19 ,,Shoprite,STRAIGHT_PRICE,1.19,1.19
2020,2,Private Label (ShopRite),Shredded Cheese,8 oz pkg,,1.99,STRAIGHT_PRICE,,NO,,NO,,,$1.99 ,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2020,2,Private Label,Juicy Lemons,,,0.6,MULTIBUY,5 for $2.99,NO,,NO,,,$0.60 ,,Shoprite,MULTIBUY,0.6,0.6
2020,3,Bronx City,Pizza Dough,16 oz,,1.99,STRAIGHT_PRICE,,NO,,NO,,,$1.99 ,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2020,3,Shady Brook Farms,Turkey Breast,Bone-In 5-9 lbs,,2.99,STRAIGHT_PRICE,per lb,NO,,YES,,,$2.99 ,CORE,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,3,Wholesome Pantry,Organic Sweet Potato Noodles,10 oz cont,,4.99,STRAIGHT_PRICE,,NO,,NO,,,$4.99 ,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2020,3,Rao's,Pizza Sauce,13 oz jar,,4.99,STRAIGHT_PRICE,,NO,,NO,,,$4.99 ,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2020,3,Private Label,Yellow Onion,3-lb bag,,2.29,STRAIGHT_PRICE,,NO,,NO,,,$2.29 ,,Shoprite,STRAIGHT_PRICE,2.29,2.29
2020,3,Bowl & Basket,Sugar,4 lb - Dark Brown or Confectioners,,1.79,STRAIGHT_PRICE,,NO,,NO,,,$1.79 ,,Shoprite,STRAIGHT_PRICE,1.79,1.79
2020,3,Private Label (ShopRite),Sliced Baby Bella Mushrooms,8 oz cont,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,3,Pepperidge Farm,Stuffing,12 oz bag,,2.5,MULTIBUY,2 for $5,NO,,NO,,,$2.50 ,CORE,Shoprite,MULTIBUY,2.5,2.5
2020,3,Private Label (ShopRite),Mini Marshmallows,10 to 10.5 oz bag,,1,STRAIGHT_PRICE,,NO,,NO,,,$1.00 ,,Shoprite,STRAIGHT_PRICE,1.0,1.0
2020,3,Private Label (ShopRite),Shredded Cheese,8 oz pkg,,1.99,STRAIGHT_PRICE,,NO,,NO,,,$1.99 ,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2020,3,Wholesome Pantry,Organic Herbs,0.66 oz pkg,,1.69,STRAIGHT_PRICE,,NO,,NO,,,$1.69 ,,Shoprite,STRAIGHT_PRICE,1.69,1.69
2020,3,Private Label (ShopRite),100% Apple Cider or Juice,64 oz,,0.99,STRAIGHT_PRICE,,NO,,NO,,,$0.99 ,,Shoprite,STRAIGHT_PRICE,0.99,0.99
2020,3,Pepperoni,Coins,6 oz,,4.99,STRAIGHT_PRICE,Save $1.00,NO,,NO,1,,$4.99 ,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2020,3,Wholesome Pantry,Organic Cranberry Juice,14 oz,,1.49,STRAIGHT_PRICE,,NO,,NO,,,$1.49 ,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2020,3,Private Label (ShopRite),Roasted Hazelnuts,16 oz pkg,,6.99,STRAIGHT_PRICE,,NO,,NO,,,$6.99 ,,Shoprite,STRAIGHT_PRICE,6.99,6.99
2020,3,Bowl & Basket,Basil Pesto Pasta Sauce,6.3 fl oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,3,Private Label,Granny Smith Apples,Washington State,,1.79,STRAIGHT_PRICE,per lb,NO,,NO,,,$1.79 ,,Shoprite,STRAIGHT_PRICE,1.79,1.79
2020,3,Private Label (ShopRite),Sweetened Dried Cranberries,5 oz pkg,,1.49,STRAIGHT_PRICE,,NO,,NO,,,$1.49 ,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2020,3,Private Label,Gravy Boat,,,1.49,STRAIGHT_PRICE,Save 50¢,NO,,NO,0.5,,$1.49 ,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2020,3,Wholesome Pantry,Organic Peanut Butter,16 oz jar,,3.49,STRAIGHT_PRICE,,NO,,NO,,,$3.49 ,,Shoprite,STRAIGHT_PRICE,3.49,3.49
2020,3,Wholesome Pantry,Organic Valencia Peanut Butter,16 oz jar,,3.49,STRAIGHT_PRICE,,NO,,NO,,,$3.49 ,,Shoprite,STRAIGHT_PRICE,3.49,3.49
2020,3,Wholesome Pantry,Organic Hummus,10 oz,,2.99,STRAIGHT_PRICE,Save 50¢,NO,,NO,0.5,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,3,Wholesome Pantry,Organic Apples,3-lb bag,,5.99,STRAIGHT_PRICE,,NO,,NO,,,$5.99 ,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2020,3,Wholesome Pantry,Organic Baby Bella Mushrooms,8 oz cont,,2.99,STRAIGHT_PRICE,,NO,,NO,,,$2.99 ,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2020,3,Wholesome Pantry,Organic Potatoes,3-lb bag,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,3,Wholesome Pantry,Organic Pears,2-lb bag,,3.99,STRAIGHT_PRICE,,NO,,NO,,,$3.99 ,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2020,3,Wholesome Pantry,Organic Red Grape Tomatoes,1 Dry Pint,,2.5,MULTIBUY,2 for $5,NO,,NO,,,$2.50 ,,Shoprite,MULTIBUY,2.5,2.5
2020,3,Wholesome Pantry,Organic Baby Carrots,1-lb bag,,1.5,MULTIBUY,2 for $3,NO,,NO,,,$1.50 ,,Shoprite,MULTIBUY,1.5,1.5
2020,4,Nature's Reserve,80% Lean Ground Beef,16 oz pkg,1.66,1.66,MULTIBUY,3 for $10.98 Sale Price,NO,,YES,,,$1.66 ,,Shoprite,MULTIBUY,1.66,1.66
